mz_av
7.1210537
11.154203
14.874182
14.884985
10.673662
8.0484848
9.1460409
12.191496
12.214805
13.17499
12.435442
10.608265
9.8000765
12.584399
17.038763
17.107138
12.299217
9.4600449
11.677056
13.133697
14.543718
15.941708
13.646773
10.573289
6.9372029
6.7842679
10.298002
11.462923
10.508809
8.9866095
8.4844608
7.5939584
5.6233826
7.1405826
10.588365
12.079218
9.3398962
7.4199386
7.4381642
8.4602032
10.539536
13.202698
13.584057
11.040686
9.6019115
11.135789
13.350638
14.655572
15.141337
14.563768
13.470328
13.971136
11.618376
10.415553
13.653505
13.711183
8.4559231
6.7532883
9.1637659
9.3646069
8.0911961
9.4329548
11.169636
11.557899
11.336035
10.142182
11.926117
16.398649
16.305338
12.681329
11.732283
12.538926
12.44429
13.818819
12.873513
10.040292
9.6290464
13.641148
17.100281
13.420661
8.0451756
8.8901148
11.415678
12.174231
11.183146
10.106039
10.223626
9.6213322
7.2242723
6.8032551
9.6024332
10.213554
9.9432287
11.098219
15.372547
17.509195
16.968573
16.542604
14.030778
9.5526438
6.1618586
7.4723387
12.335629
15.770795
15.209455
15.669204
14.907969
12.841786
12.130352
13.594226
15.776281
14.712899
11.139589
9.7579117
9.7883234
10.72058
12.819232
13.870944
11.866752
8.7146626
6.590889
7.2970486
9.4724474
8.4976454
7.5331621
9.5155735
10.747502
10.315771
8.7812719
9.1248283
11.422518
12.324181
12.210533
12.52745
14.866587
13.830394
9.9457541
10.304143
14.361117
14.301147
9.5163507
7.8336158
9.4746304
10.841454
11.453371
12.259403
11.234766
7.7074804
7.6336021
8.6172829
8.7041874
9.5358372
11.159806
11.682869
13.914147
14.792342
10.489472
9.1735258
9.5993404
9.3234062
11.206961
16.28083
19.759573
16.916435
9.9628077
7.7709026
11.198864
12.865014
12.577501
12.081919
12.464488
11.093843
9.5484009
10.478539
11.525237
11.147011
8.3588839
9.4234238
11.012754
10.34742
10.839903
13.204525
14.310987
11.143831
6.7295995
8.8322897
13.87717
14.781754
12.614346
13.247928
16.644205
14.462502
8.8573132
6.7531919
9.6021318
11.534478
12.717036
13.743285
14.602555
14.673356
10.971929
10.345507
13.375081
13.697519
10.97508
10.929679
15.888402
15.424605
10.057855
7.8656855
11.125335
15.864371
17.456448
14.958212
12.133813
13.359519
11.101273
7.8609729
6.9635344
7.4208417
7.5945697
8.43995
11.400829
11.255311
8.3025293
9.6940784
13.958083
15.037044
10.535768
8.7423029
11.984522
15.212664
14.291604
12.454584
12.212477
9.4541225
7.5023866
7.2687645
9.1534338
10.996508
10.310223
8.6844149
7.8994827
9.9640551
11.616199
10.583403
10.79985
10.840791
8.0171576
7.8431988
8.1171331
6.8569069
7.3150907
10.538084
10.935246
8.880188
8.0172329
11.346817
14.24337
13.151746
9.7288265
7.5910888
9.6596594
10.218324
8.3314657
8.6834173
12.425597
13.345327
11.233445
12.602108
16.302519
14.76027
9.7485895
8.2720881
11.017043
12.694161
10.244635
8.5932617
12.696832
15.223007
12.129375
8.2351389
7.2265744
7.9191389
8.0185261
9.4221487
12.004432
13.047354
12.166325
14.59101
16.135368
14.53727
13.863439
14.561489
14.228744
12.667593
10.78476
10.930939
12.773827
10.942637
8.4821987
9.3389397
11.312272
12.531604
11.698597
12.626283
14.453462
13.3497
10.54713
9.8996572
10.086939
9.7649584
8.4099569
8.9980192
12.261154
14.083331
12.791713
10.452554
10.091009
11.677289
11.20072
9.6142559
9.3257446
8.8906298
9.3095512
10.944913
12.463929
10.31498
8.1706476
10.685612
13.296023
13.200352
9.4201183
7.7044754
9.1093779
10.582168
8.4313898
6.9659028
9.4926796
11.789346
9.859417
11.818246
16.409372
16.072588
13.351785
16.526932
20.952515
18.004322
11.969411
9.7595158
10.439047
9.6754856
8.5538702
9.7056379
11.150019
9.2635927
7.2537251
7.4330401
12.815237
16.316006
14.747662
12.555606
12.694551
11.56891
12.173521
13.932339
15.414829
16.739847
13.373199
10.150862
10.318775
10.739199
11.070031
12.558753
14.938676
12.844073
11.457413
13.929916
18.771561
18.413914
11.89044
7.3409162
9.8293562
14.418594
15.204943
12.727544
12.395189
14.183509
12.305473
11.06295
13.835616
15.341493
17.730818
19.468697
15.317888
9.8331213
8.1445742
9.5787096
12.895
13.496668
11.612982
12.110976
12.083121
10.158369
10.372072
11.700163
14.222144
15.915201
13.066206
9.7236128
8.7688236
8.5189934
8.9179659
9.7284212
11.46788
11.557417
8.357583
8.7566643
13.977193
15.753639
15.290321
17.325796
17.188272
13.158953
7.4435544
8.1392279
13.988517
14.199119
7.7307596
5.4922943
9.5361471
11.782172
12.362867
14.81277
15.459592
13.867515
12.178698
13.462613
13.260022
11.145164
9.538125
9.5493507
11.745767
12.828776
14.706371
14.533526
13.951883
14.689636
13.406471
12.294569
12.132106
11.480956
12.124947
12.994731
10.658311
8.3938675
8.1963072
8.7653856
11.772648
15.349443
16.202154
14.849545
11.929014
10.584379
11.023597
12.527199
12.60847
10.951191
8.8526344
10.283386
14.459421
13.788576
8.5082178
5.7142792
9.3934793
13.770634
12.232127
9.5201092
9.5141459
10.347302
10.730233
12.802921
14.725564
12.392352
9.4950504
11.247809
14.384532
14.771661
12.040249
9.9012737
9.5456524
8.9641695
8.531682
9.9819393
12.016841
11.720441
9.9849243
9.0164423
10.036503
10.532782
8.2570848
8.8933372
9.4814415
8.3208504
5.1911845
4.8524065
11.715985
16.667744
15.215706
13.367432
11.56311
8.6536694
11.385262
16.107203
18.545586
17.379692
11.776832
8.1733971
9.5045996
11.723138
13.942167
15.435179
14.429547
11.700047
11.470836
13.31103
15.835546
15.51089
12.93459
13.124711
14.147523
14.679914
15.829796
18.895704
23.40461
22.066404
14.479231
12.463768
14.676037
16.33466
11.928379
7.2913957
7.8420076
8.9440079
10.173224
10.442133
11.129498
10.576469
8.7957621
9.3740559
11.090496
11.117202
9.2509251
9.7848749
12.728036
12.810186
10.718796
9.5817766
9.3861084
8.445611
9.3295326
12.166524
15.813379
15.745566
11.115912
10.094325
12.660125
15.434772
18.00794
19.5744
18.579021
16.51248
11.8856
9.8009901
12.639433
15.113964
13.986104
11.708753
10.622447
12.027586
12.176923
12.645033
14.191382
14.322502
12.621927
13.707061
15.290174
15.152124
14.543424
15.797052
16.107019
14.449983
10.412047
9.208024
13.497076
16.266098
15.688677
13.885157
14.850486
14.36402
14.531648
18.558947
25.585964
27.280701
20.686398
17.834106
20.968582
25.018539
26.715601
26.423302
26.685778
29.427
38.160088
45.172981
49.995636
53.787624
58.5467
70.797531
97.831161
119.98623
144.48993
176.66217
222.54073
261.47418
313.75366
374.47446
430.03354
494.58975
576.95361
652.51947
700.57245
758.57587
793.05981
830.11853
797.06946
744.70612
686.1366
670.79779
638.89325
598.54755
544.75232
515.56836
471.28122
432.63034
402.93475
383.77887
357.94507
331.78967
278.8522
251.75752
231.67456
205.86641
177.51083
160.65796
166.32269
171.79803
165.09813
156.21558
139.75061
129.01151
119.70763
118.99666
114.12444
103.66397
97.309746
97.971535
96.38427
90.719002
81.750687
72.437378
73.731552
77.957481
71.906326
72.417702
73.733261
71.585518
66.732864
71.775131
80.111015
81.449821
69.257462
60.837467
61.030804
60.560078
51.831478
48.841717
45.314613
40.180069
37.267948
40.460892
48.99297
55.985806
57.147861
54.221409
49.197662
50.578068
50.370583
48.396194
44.738461
47.545464
53.262589
54.333572
53.705437
56.664421
54.923744
53.092842
53.155609
48.903427
40.855507
35.476414
34.551971
37.502277
37.052814
35.254215
36.871101
39.452805
36.552261
36.688488
42.731087
48.725632
46.730778
42.916687
43.901222
45.26141
45.181469
47.761467
48.993111
50.035488
46.12645
44.539436
45.804977
48.551567
42.882339
38.90781
38.011383
32.126423
27.799938
32.181713
40.038765
45.391472
51.03722
49.036091
36.141376
24.935423
19.994427
22.427
27.364613
27.350145
25.187405
24.2488
28.132818
30.652138
27.163002
25.002384
24.718393
25.110346
22.365046
17.723772
16.583218
18.647503
19.743927
21.001438
22.418344
23.66531
25.732826
28.962904
28.501537
24.055861
16.465185
14.320372
19.558815
25.672169
30.839493
35.124321
35.56078
34.698605
32.465305
31.641483
35.121853
40.031471
39.310604
44.679897
63.568768
85.052086
94.160271
99.726219
114.92118
135.66402
176.92497
230.02736
282.28043
334.99982
409.16382
480.07535
546.50134
601.59448
633.66058
679.73889
742.12042
783.46771
755.99683
756.36267
776.13446
788.32861
744.4837
702.35352
646.6322
591.10889
527.27954
501.85535
489.1795
462.26718
404.64639
367.06107
338.11917
312.21597
280.12943
264.29367
255.17044
243.23676
206.15977
181.94241
169.07625
155.54713
150.12299
155.73387
155.27571
146.95364
124.44411
107.98505
102.40856
103.2989
94.66597
86.327049
88.992096
94.242943
90.065025
88.439651
85.064491
75.857811
65.202591
61.87619
61.287663
63.185863
73.221642
86.500473
82.439842
68.418488
58.507053
54.266029
58.489677
61.599434
56.875702
51.288464
55.794018
67.383507
73.057243
72.772362
66.751617
60.99675
54.412086
51.512264
48.231819
46.191208
46.30846
53.115913
58.1674
55.109154
50.135067
51.035431
58.4617
61.155029
53.39772
44.584286
42.553841
45.645847
46.970806
49.747013
50.43224
46.365253
37.968204
34.563023
43.396809
51.947678
49.260868
47.556499
44.702908
41.186085
35.07346
32.534069
34.480141
36.575226
37.952538
42.368694
43.008358
44.658398
38.902565
32.318581
32.673225
34.049587
34.469486
36.850048
40.053097
40.895523
39.233379
38.874313
39.51115
39.265373
31.279673
24.693701
22.853725
24.388197
25.640781
27.932053
26.216818
23.31782
20.825645
21.447474
24.712166
26.487217
24.511288
24.219866
23.754768
23.137539
24.670801
26.014729
21.952953
17.988773
15.943791
17.370085
21.97797
22.908554
19.299074
18.310005
23.794336
28.274784
30.063953
30.361317
34.124641
38.723118
33.237156
26.217644
23.984959
27.723347
41.471226
52.04755
58.278015
61.822697
67.240402
71.78109
75.102333
83.88549
102.96272
128.50002
166.34462
197.367
225.35876
274.83252
363.60214
437.75125
473.77295
536.31293
621.75238
686.63397
705.35236
727.66644
754.81641
778.50323
753.80377
744.61548
733.21149
728.18079
679.45197
636.84985
577.91968
539.64771
488.52075
452.63107
415.51205
388.16675
353.32092
323.65305
281.57129
250.45827
220.03108
205.58315
194.23257
176.78404
163.23354
164.48947
168.45763
171.33661
152.55109
134.70158
116.08754
100.06104
87.278038
85.751022
83.710876
79.849503
77.395477
83.952339
86.461884
81.046158
74.679848
70.832451
71.238785
70.958092
70.744507
74.667816
72.062531
64.485977
56.982964
56.732372
58.035938
64.67923
63.576591
59.72047
59.321262
63.258438
56.36705
51.273956
49.275993
50.23962
53.263412
57.882915
61.735744
61.294624
51.83638
43.782616
41.488224
42.11919
44.704823
51.431854
55.145935
51.297386
45.991447
44.461056
45.059311
47.780869
45.241669
40.351173
41.353119
41.968983
39.241482
39.216816
38.611763
40.355145
41.600372
40.324757
41.406307
42.910301
41.036213
41.142872
44.309811
44.035767
42.298756
43.197617
42.433235
40.983852
42.274761
41.980137
40.134571
41.054462
41.875015
43.917484
44.185905
42.124592
36.097889
36.910465
41.459465
40.545185
33.997055
34.090206
36.076515
34.93047
26.102383
24.350325
28.278622
28.795944
27.339676
29.824627
33.075489
31.014139
26.023525
24.656858
27.449831
25.752087
19.019892
15.988434
20.047054
20.530434
18.129911
20.556511
22.907251
24.862677
25.864008
28.51495
30.635891
28.971867
23.050806
18.939461
19.432791
21.560539
22.020967
23.036528
23.460592
21.96257
20.459284
23.735092
27.052605
26.822939
27.521114
31.515511
32.508896
31.890213
36.353237
44.990612
61.236198
73.32151
79.363182
94.559669
137.51761
174.57178
185.46016
208.40028
271.89301
331.70193
364.10281
393.69638
410.0296
433.58838
472.80368
515.69788
528.80579
530.53601
516.92792
509.26035
487.9447
457.92032
401.09943
371.83121
347.19083
322.05899
287.50531
278.67636
276.22253
258.82416
221.09161
206.22673
199.14502
187.51189
159.23804
137.84068
127.51083
122.49874
115.07364
109.37177
97.191566
87.592422
80.312111
78.777115
79.914139
80.55407
76.638496
75.884033
71.601128
61.494892
47.009186
42.671619
49.928669
57.718933
58.80267
55.872261
48.201176
45.985332
41.998188
45.009346
52.319157
56.923599
61.657307
62.939205
53.186523
43.933262
42.090618
44.2304
40.885147
35.644367
37.405708
42.870693
44.552811
41.268208
34.831944
32.611465
36.840733
40.002731
37.195515
36.60849
36.878906
34.193192
29.012527
30.138487
31.529615
30.667471
28.132618
27.725426
33.615688
37.554146
38.811108
43.332363
46.971321
46.753387
36.8353
33.239487
33.462593
37.229939
37.330902
33.138428
24.896082
21.651737
23.227592
27.316179
30.592604
29.036991
26.954943
30.000233
39.893223
47.237583
38.405338
30.24328
31.818424
35.152687
38.460335
41.191578
39.624283
35.647221
26.096472
18.617077
20.402559
25.876188
28.539726
27.897879
28.884996
30.250198
28.757523
27.756704
27.404303
26.788113
21.942343
20.348215
26.524469
30.814693
29.151623
26.976341
23.943707
21.544842
18.442041
18.906618
22.584003
23.77788
19.436886
17.647165
20.451645
20.695223
23.898436
30.53229
32.296913
28.180405
21.529787
20.920797
21.447868
23.938177
26.013815
23.306322
19.637398
19.218992
20.709829
21.937349
19.65819
16.695108
17.631935
23.757843
41.94368
50.122524
45.178429
44.783001
46.366116
49.105625
66.024788
88.101639
120.24612
145.38742
150.62054
154.0659
169.48206
208.11807
260.04153
298.27029
317.67224
328.79745
326.96451
330.44049
317.11743
312.81549
296.97952
287.85129
283.46399
266.80292
225.85464
196.28714
178.1969
165.65918
150.7233
145.15869
142.73129
138.38707
124.54623
118.14855
110.22511
96.706146
79.241478
75.983833
76.048172
67.961327
58.514095
56.288227
59.388325
61.8992
56.008862
